Topic,Sub topic,Query name,Internal ID,Query
Screws,Asnis JFX,Spanish,F4357A8D784811EC9ADCD8C497554706,"((""asnis jfx"" OR ""asnisjfx"") NEAR/9 (""stryker"" OR ""jones"" OR ""fijación"" OR ""fractura"" OR ""Fractura de hueso"" OR ""roto"" OR ""reconstrucción"" OR ""metatarsiano"" OR ""malunion"" OR ""ninguna unión"" OR ""avulsión"" OR ""fractura por estrés"" OR ""tornillo"")) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,AutoFix,English,F3E1968B784811ECBCE5D8C497B5E817,"((autofix) NEAR/9 (screws OR screw OR stryker)) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,AutoFix,French,F3E68891784811EC978AD8C497D0D2A9,"((autofix) NEAR/9 (vis OR stryker)) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,AutoFix,German,F3EE0C4C784811EC9ADCD8C497554706,"((""autofix"") NEAR/9 (""schrauben"" OR ""schraube"" OR ""stryker"")) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,AutoFix,Italian,F3DD6E93784811EC9ADCD8C497554706,"((autofix) NEAR/9 (vitti OR vite OR viti)) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,AutoFix,Portuguese,F3F2195A784811ECBCE5D8C497B5E817,"((autofix) NEAR/9 (parafusos OR screw OR stryker)) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,AutoFix,Spanish,F3EA9868784811EC8859D8C497B5E93E,"((""autofix"") NEAR/9 (""tornillos"" OR ""tornillo"" OR ""stryker"")) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,Charlotte MUC Screw,filterset,F3C303E0784811EC978AD8C497D0D2A9,"""Charlotte MUC Screw"" OR CharlotteMUCScrew"
Screws,DARCO Headed,filterset,5502FA4577AF11EC978AD8C497D0D2A9,"""darco headed"" OR darcoheaded"
Screws,DARCO Headless,filterset,F79DA617784811ECBCE5D8C497B5E817,"""darco headless"" OR darcoheadless"
Screws,Dartfire Screws,filterset,FB211D20784811ECBCE5D8C497B5E817,"""Dartfire Screws"" OR DartfireScrews"
Screws,EVOLVE Proline,filterset,41CD09B677B311EC9ADCD8C497554706,"""EVOLVE Proline"" OR EVOLVEProline"
Screws,Fixos,English,F5F11DC1784811EC8859D8C497B5E93E,"(fixos AND (stryker OR screws OR forefoot OR ""mid foot"" OR midfoot OR cannulated OR compression OR ""twist off"" OR fixation OR stabilization OR osteotomy OR bone OR metatarsal OR phalanges OR pseudoarthrosis OR fusion OR headless OR ""low profile"" OR arthrodesis)) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,Fixos,French,F5F4AAE2784811EC9ADCD8C497554706,"(fixos AND (stryker OR vis OR ""avant pied"" OR ""pied"" OR pieds OR perforé* OR compression OR ""twist off"" OR fixation OR stabilisation OR osteotomie OR os OR metatarse OR metatarsien OR phalange OR phalanges OR pseudoarthrose OR fusion OR torsion OR arthrodese)) NOT (transport* OR trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,Fixos,German,F5FE9F62784811EC978AD8C497D0D2A9,"(""fixos"" AND (""stryker"" OR ""schrauben"" OR ""vorfuß"" OR ""mittelfuß"" OR ""mittelfuß"" OR ""kanüliert"" OR ""komprimierung"" OR ""abschrauben"" OR ""fixierung"" OR ""stabilisierung"" OR ""osteotomie"" OR ""knochen"" OR ""mittelfußknochen"" OR ""phalangen"" OR ""pseudoarthrose"" OR ""fusion"" OR ""kopflos"" OR ""niedriges profil"" OR ""arthrodese"")) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,Fixos,Italian,F5EBE3C9784811EC978AD8C497D0D2A9,"((autofix) NEAR/9 (vitti OR vite OR viti OR stryker)) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,Fixos,Portuguese,F5E570FD784811ECBCE5D8C497B5E817,"(autofix NEAR/9 stryker) NOT (ventiladores OR trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,Fixos,Spanish,F5F9A49C784811ECBCE5D8C497B5E817,"(""fixos"" AND (""stryker"" OR ""tornillos"" OR ""antepié"" OR ""medio pie"" OR ""mediopié"" OR ""canulado"" OR ""compresión"" OR ""quitar"" OR ""fijación"" OR ""estabilización"" OR ""osteotomia"" OR ""hueso"" OR ""metatarsiano"" OR ""falanges"" OR ""seudoartrosis"" OR ""fusión"" OR ""sin cabeza"" OR ""bajo perfil"" OR ""artrodesis"")) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,G-force Tenodesis Screw,filterset,5AEF5A0577B311EC978AD8C497D0D2A9,"""G-force Tenodesis"" OR ""G force Tenodesis"" OR GforceTenodesis"
Screws,HV Screws,filterset,76817D8C77B311EC9ADCD8C497554706,"HVScrews OR ""hv screws"""
Screws,MICA Screws,filterset,35EC5DCE784811EC978AD8C497D0D2A9,"""mica screws"" OR micascrews OR ""mica screw"" OR micascrew"
Screws,PRO-TOE VO,filterset,F130A703784811EC9ADCD8C497554706,"""PRO TOE VO"" OR protoevo"
Screws,Pyrocardan,filterset,F199E6E9784811EC9ADCD8C497554706,Pyrocardan
Screws,Stryker Screws,English,9152855C6D1D11EAB588A4BF010A3E06,"((stryker) NEAR/9 (cannulated OR screw OR screws)) NOT (aisnisIII OR ""aisnis III"" OR KalebStryker OR smutboyxxx OR ""kaleb stryker"" OR trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,Stryker Screws,French,916302886D1D11EAB588A4BF010A3E06,"((stryker) NEAR/9 (canulé* OR canulée OR vis)) NOT (aisnisIII OR ""aisnis III"" OR ""Stryker aka stkV"" OR trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,Stryker Screws,German,9188F5DE6D1D11EAB588A4BF010A3E06,"((""stryker"") NEAR/9 (""kanüliert"" OR ""schraube"" OR ""schrauben"")) NOT (""aisnisiii"" OR ""aisnis iii"" OR trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,Stryker Screws,Italian,F288E1550EEC11EBAE16D8C497B5E93E,"((stryker) NEAR/9 (""viti cannulate"" OR parafusos)) NOT (aisnisIII OR ""aisnis III"" OR kalebstryker OR trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,Stryker Screws,Portuguese,EDBA3DF70EEC11EB94DAD8C497B5E817,"((stryker) NEAR/9 (""parafusos canulados"" OR parafusos)) NOT (aisnisIII OR ""aisnis III"" OR kalebstryker OR trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Screws,Stryker Screws,Spanish,9172997A6D1D11EAB588A4BF010A3E06,"((""stryker"") NEAR/9 (""canulado"" OR ""tornillo"" OR ""tornillos"")) NOT (""aisnisiii"" OR ""aisnis iii"" OR trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Shoulder Joint,Aequalis Flex Revive,filterset,A34FC75377AD11ECBCE5D8C497B5E817,"""Aequalis Flex Revive"" OR AequalisFlexRevive"
Shoulder Joint,Aequalis Reversed,filterset,F75A1FA177AD11EC8859D8C497B5E93E,"""Aequalis Reversed"" OR AequalisReversed"
Shoulder Joint,Aequalis Reversed Fracture,filterset,F10F2EC5784811EC9ADCD8C497554706,"""Aequalis Reversed Fracture"" OR AequalisReversedFracture"
Shoulder Joint,PERFORM+ Implant,,F4FEF268784811EC8859D8C497B5E93E,"(performplusimplant OR ""perform plus implant"" OR ""perform + implant"" OR perform+implant)"
Shoulder Joint,PRODENSE,,F54188BA784811ECBCE5D8C497B5E817,(prodense) AND (stryker OR wright*)
Shoulder Joint,PerFORM Reversed,filterset,8533C1DF784911ECBCE5D8C497B5E817,"(""perform reversed"" OR performreversed) AND (stryker OR wright*)"
Shoulder Joint,TORNIER FLEX Shoulder System,filterset,964988B4784911EC978AD8C497D0D2A9,"(""TORNIER FLEX Shoulder"" OR TORNIERFLEXShoulder)"
Shoulder Joint,Tornier PERFORM Anatomic Glenoid,filterset,A68A977E784911EC9ADCD8C497554706,"""Tornier PERFORM Anatomic"" OR TornierPERFORMAnatomic*"
Shoulder Joint,Tornier Simpliciti shoulder system,filterset,F704E729675111EDAF36D8C497B5E817,"(""tornier simpliciti"" OR torniersimpliciti)"
Software,ADAPT for Gamma3,English,3A445E5C83CE11EFA605D8C497554706,"((""adapt for gamma3"" OR ""adapt for gamma 3"" OR adaptforgamma3) OR ((adapt) NEAR/8 (""gamma 3"" OR gamma3 OR ""augmented reality instrumentation"")) OR ((""adapt system"" OR adaptsystem) NEAR/7 (stryker))) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Software,ADAPT for Gamma3,French,3A44B3F083CE11EFA605D8C497554706,"((""adapt for gamma3"" OR ""adapt for gamma 3"" OR adaptforgamma3) OR ((adapt AND stryker) NEAR/7 (""gamma 3"" OR gamma3 OR ""réalité augmentée"" OR ""réalité virtuelle"")) OR ((""adapt system"" OR adaptsystem) NEAR/7 (stryker))) NOT (INSA OR trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Software,ADAPT for Gamma3,German,3A45465783CE11EFA605D8C497554706,"((""adapt for gamma3"" OR ""adapt for gamma 3"" OR adaptforgamma3) OR ((adapt) NEAR/7 (""gamma 3"" OR ""gamma3"" OR ""augmented-reality-instrumentierung"")) OR ((""system anpassen"" OR ""system anpassen"") NEAR/7 (""stryker""))) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Software,ADAPT for Gamma3,Italian,3A45CC2683CE11EFA605D8C497554706,"((""adapt for gamma3"" OR ""adapt for gamma 3"" OR adaptforgamma3 OR ""ADAPT per Gamma3"") OR ((adapt) NEAR/7 (""gamma 3"" OR gamma3 OR ""realtà aumentata"")) OR ((""sistema adapt"" OR adaptsistema) NEAR/7 (stryker))) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Software,ADAPT for Gamma3,Portuguese,3A4589EC83CE11EFA605D8C497554706,"((""adapt for gamma3"" OR ""adapt for gamma 3"" OR adaptforgamma3 OR ""ADAPT para Gamma3"") OR ((adapt) NEAR/7 (""gamma 3"" OR gamma3 OR ""realidade aumentada"")) OR ((""sistema adapt"" OR adaptsistema) NEAR/7 (stryker))) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Software,ADAPT for Gamma3,Spanish,3A44FAB883CE11EFA605D8C497554706,"((""adapt for gamma3"" OR ""adapt for gamma 3"" OR adaptforgamma3) OR ((adapt) NEAR/7 (""gamma 3"" OR ""gamma3"" OR ""instrumentación de realidad aumentada"")) OR ((""adaptar sistema"" OR ""adaptarsistema"") NEAR/7 (""stryker""))) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Software,BLUEPRINT,filterset,B5C434D9675311EDAF36D8C497B5E817,"((blueprint) NEAR (arthroplasty OR ""humeral fractures"" OR ""scapular fractures"" OR ""shoulder arthroplasty""))"
Specific Instruments,Knifelight,English,4FFFFFB26D1E11EA9638A4BF010A3E26,"((stryker) NEAR/9 (knifelight)) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
